Type_Source,Administration,عدد المناصب,Corps,Grade,Nom du poste,تاريخ النشر,آخر أجل لإيداع الترشيحات,تاريخ الإمتحان,Année
Établissement,Régie Autonome Intercommunale de Distribution d'Eau et d'Electricité de la Province de Larache,1,Non spécifié,Non spécifié,un Cadre ayant un diplome d'etat de Bac+5/ Master/ DESA/DESS en Systemes d'Information (Categorie 11),2025-04-24,,,2025
Établissement,Régie Autonome Intercommunale de Distribution d'Eau et d'Electricité de la Province de Larache,3,Non spécifié,Non spécifié,trois Cadres ayant un diplome d'etat Master ou Bac + 5 annees d'études ENCG ou ISCAE en Audit et Controle de Gestion (Categorie 11),2025-04-24,,,2025
Établissement,Office National Des Aéroports,1,Non spécifié,Non spécifié,Ingénieur d'Etat en Développement Informatique,2025-04-24,2025-05-09,,2025
Établissement,Régie Autonome Intercommunale de Distribution d'Eau et d'Electricité de la Province de Larache,1,Non spécifié,Non spécifié,un Agent de Maitrise ayant une Licence d'etat en Informatique (Categorie 9),2025-04-24,,,2025
Établissement,Régie Autonome Intercommunale de Distribution d'Eau et d'Electricité de la Province de Larache,1,Non spécifié,Non spécifié,un Agent de Maitrise ayant une Licence d'etat en Comptabilite et Finances (Categorie 9),2025-04-24,,,2025
Établissement,Office National Des Aéroports,1,Non spécifié,Non spécifié,Ingénieur d'Etat en Météorologie,2025-04-24,2025-05-09,,2025
Établissement,Régie Autonome Intercommunale de Distribution d'Eau et d'Electricité de la Province de Larache,2,Non spécifié,Non spécifié,deux Agents de Maitrise ayant un diplome d'etat (Bac + 2 ans d'études) de Technicien Specialise ou DUT ou BTS en Electrotechnique (Categorie 6),2025-04-24,,,2025
Établissement,Régie Autonome Intercommunale de Distribution d'Eau et d'Electricité de la Province de Larache,1,Non spécifié,Non spécifié,Agent de Maitrise ayant un diplome d'etat (Bac + 2 ans d'études) de Technicien Specialise ou DUT ou BTS en SIG ou Geomatique (Categorie 6),2025-04-24,,,2025
Établissement,Régie Autonome Intercommunale de Distribution d'Eau et d'Electricité de la Province de Larache,2,Non spécifié,Non spécifié,deux Agents de Maitrise ayant un diplome d'etat (Bac + 2 ans d'études) de Technicien Specialise ou DUT ou BTS en Gros Ouvres (Categorie 6),2025-04-24,,,2025
Établissement,Régie Autonome Intercommunale de Distribution d'Eau et d'Electricité de la Province de Larache,1,Non spécifié,Non spécifié,un Agent de Maitrise ayant un diplome d'etat (Bac + 2 ans d'études) de Technicien Specialise ou DUT ou BTS en Infographie-Digital design (Categorie 6),2025-04-24,,,2025
Établissement,Office National Des Aéroports,1,Non spécifié,Non spécifié,Ingénieur d'Etat et/ou Doctorat en Automatisme Industriel ou Mécatronique,2025-04-24,2025-05-09,,2025
Établissement,Régie Autonome Intercommunale de Distribution d'Eau et d'Electricité de la Province de Larache,2,Non spécifié,Non spécifié,deux Agents de Maitrise ayant un diplome d'etat (Bac + 2 ans d'études) de Technicien Specialise ou DUT ou BTS en Developpement Informatique (Categorie 6),2025-04-24,,,2025
Établissement,Régie Autonome Intercommunale de Distribution d'Eau et d'Electricité de la Province de Larache,1,Non spécifié,Non spécifié,un Agent de Maitrise ayant un diplome d'etat (Bac + 2 ans d'études) de Technicien Specialise ou DUT ou BTS en Secretariat de Direction (Categorie 6),2025-04-24,,,2025
Établissement,Régie Autonome Intercommunale de Distribution d'Eau et d'Electricité de la Province de Larache,3,Non spécifié,Non spécifié,trois Agents d'Execution ayant un Baccalaureat et diplome de formation d'une annee en Informatique (Categorie 04),2025-04-24,,,2025
Établissement,Régie Autonome Intercommunale de Distribution d'Eau et d'Electricité de la Province de Larache,4,Non spécifié,Non spécifié,quatre Agents d'Execution ayant le niveau d'enseignement secondaire et un diplome d'etat de Qualification ou Specialisation en Electricite ou Electrotechnique (Categorie 03),2025-04-24,,,2025
Établissement,Régie Autonome Intercommunale de Distribution d'Eau et d'Electricité de la Province de Larache,3,Non spécifié,Non spécifié,trois Agents d'Execution ayant le niveau de la 2eme annee de Baccalaureat et diplome de formation en informatique d'une annee (Categorie 03),2025-04-24,,,2025
Établissement,Office National Des Aéroports,1,Non spécifié,Non spécifié,Ingénieur d'Etat et/ou Doctorat en Electronique ou Télécommunications,2025-04-24,2025-05-09,,2025
Établissement,Régie Autonome Intercommunale de Distribution d'Eau et d'Electricité de la Province de Larache,2,Non spécifié,Non spécifié,deux Agents d'Execution ayant le niveau d'enseignement secondaire et un diplome d'etat de Qualification ou Specialisation en Plomberie (Categorie 03),2025-04-24,,,2025
Établissement,Régie Autonome Intercommunale de Distribution d'Eau et d'Electricité de la Province de Larache,1,Non spécifié,Non spécifié,un Agent d'Execution ayant le niveau d'enseignement secondaire et un Permis de Conduire Categorie C (Categorie 02),2025-04-24,,,2025
Établissement,Office National Des Aéroports,1,Non spécifié,Non spécifié,Ingénieur d'Etat et/ou Doctorat en Génie Industriel,2025-04-24,2025-05-09,,2025
Établissement,Office National Des Aéroports,1,Non spécifié,Non spécifié,Ingénieur d'Etat et/ou Doctorat en Génie Informatique,2025-04-24,2025-05-09,,2025
Établissement,Office National Des Aéroports,1,Non spécifié,Non spécifié,Ingénieur d'Etat et/ou Doctorat en Génie Mécanique,2025-04-24,2025-05-09,,2025
Établissement,Office National Des Aéroports,1,Non spécifié,Non spécifié,Ingénieur d'Etat et/ou Doctorat en Mathématiques Appliquées,2025-04-24,2025-05-09,,2025
Établissement,Office National Des Aéroports,1,Non spécifié,Non spécifié,Ingénieur d'Etat et/ou Doctorat en Génie Electrique,2025-04-24,2025-05-09,,2025
Établissement,Office National Des Aéroports,2,Non spécifié,Non spécifié,Diplôme de Bac+5 ans en Communication ou Marketing Digital,2025-04-24,2025-05-09,,2025
Établissement,Office National Des Aéroports,6,Non spécifié,Non spécifié,Diplôme de Bac+5 ans en Droit,2025-04-24,2025-05-09,,2025
Établissement,Office National Des Aéroports,5,Non spécifié,Non spécifié,Diplôme de Bac+5 ans en Gestion des Ressources Humaines,2025-04-24,2025-05-09,,2025
Établissement,Office National Des Aéroports,3,Non spécifié,Non spécifié,Diplôme de Bac+5 ans en Gestion Financière et Comptable ou Contrôle de gestion,2025-04-24,2025-05-09,,2025
Établissement,Office National Des Aéroports,1,Non spécifié,Non spécifié,Diplôme de Bac+5 ans en Journalisme ou Communication,2025-04-24,2025-05-09,,2025
Établissement,Office National Des Aéroports,6,Non spécifié,Non spécifié,"Diplôme de Bac+5 ans en Qualité, Hygiène Sécurité et Environnement ou équivalent",2025-04-24,2025-05-09,,2025
Établissement,Office National Des Aéroports,10,Non spécifié,Non spécifié,Diplôme de Bac+5 ans en Commerce,2025-04-24,2025-05-09,,2025
Établissement,Office National Des Aéroports,10,Non spécifié,Non spécifié,Diplôme de Bac+5 ans en Gestion Financière et Comptable ou Contrôle de gestion avec une expérience de 3 ans,2025-04-24,2025-05-09,,2025
Établissement,Office National Des Aéroports,10,Non spécifié,Non spécifié,Diplôme de Bac+5 ans en Marketing,2025-04-24,2025-05-09,,2025
Établissement,Office National Des Aéroports,18,Non spécifié,Non spécifié,Technicien Spécialisé (Bac+2 ans) en Développement Informatique,2025-04-24,2025-05-09,,2025
Établissement,Office National Des Aéroports,24,Non spécifié,Non spécifié,Technicien Spécialisé (Bac+2 ans) en Génie Civil,2025-04-24,2025-05-09,,2025
Établissement,Office National Des Aéroports,3,Non spécifié,Non spécifié,Technicien Spécialisé (Bac+2 ans) en Secrétariat de Direction ou équivalent,2025-04-24,2025-05-09,,2025
Établissement,Office National Des Aéroports,1,Non spécifié,Non spécifié,Technicien Spécialisé (Bac+2 ans) en Logistique,2025-04-24,2025-05-09,,2025
Établissement,Office National Des Aéroports,43,Non spécifié,Non spécifié,pompiers d’aérodrome,2025-04-24,2025-05-09,,2025
Établissement,Holding d'Aménagement Al Omrane,1,Non spécifié,Non spécifié,AVIS DE RECRUTEMENT (01) Cadre Financier (H/F) SOCIETE AL OMRANE SOUSS MASSA,2025-04-25,,,2025
Établissement,Société Nationales des Transports et de Logistique (SNTL),1,Non spécifié,Non spécifié,Cadre auditeur,2025-04-25,,,2025
Établissement,Société Nationales des Transports et de Logistique (SNTL),1,Non spécifié,Non spécifié,cadre SI Réseaux et Télécommunication,2025-04-25,,,2025
Établissement,Société Nationales des Transports et de Logistique (SNTL),1,Non spécifié,Non spécifié,Technicien spécialisé en électromécanique,2025-04-25,,,2025
Établissement,FONDATION MOHAMMADIA DES ŒUVRES SOCIALES DES MAGISTRATS ET FONCTIONNAIRES DE LA JUSTICE,3,Administrateurs,Administrateur 2ème grade,Non spécifié,2025-04-25,,2025-06-29,2025
Établissement,Société Jardin Zoologique National,2,Non spécifié,Non spécifié,Médecins Vétérinaires (H/F),2025-04-25,,,2025
Établissement,FONDATION MOHAMMADIA DES ŒUVRES SOCIALES DES MAGISTRATS ET FONCTIONNAIRES DE LA JUSTICE,1,Administrateurs,Administrateur 3ème grade,Non spécifié,2025-04-25,,2025-06-29,2025
Établissement,Société Jardin Zoologique National,1,Non spécifié,Non spécifié,"Community, Content Manager (H/F)",2025-04-25,,,2025
Établissement,FONDATION MOHAMMADIA DES ŒUVRES SOCIALES DES MAGISTRATS ET FONCTIONNAIRES DE LA JUSTICE,4,"Médecins, pharmaciens et chirurgiens dentistes",Médecins premier grade,Non spécifié,2025-04-25,,2025-06-29,2025
Établissement,Société Jardin Zoologique National,1,Non spécifié,Non spécifié,Chauffeur Polyvalent (H/F),2025-04-25,,,2025
Établissement,Société Jardin Zoologique National,2,Non spécifié,Non spécifié,Soigneur Animalier (H/F),2025-04-25,,,2025
Établissement,FONDATION MOHAMMADIA DES ŒUVRES SOCIALES DES MAGISTRATS ET FONCTIONNAIRES DE LA JUSTICE,6,Techniciens,Technicien de 3ème grade,Non spécifié,2025-04-25,,2025-07-06,2025
Établissement,FONDATION MOHAMMADIA DES ŒUVRES SOCIALES DES MAGISTRATS ET FONCTIONNAIRES DE LA JUSTICE,2,Infirmiers et assistants médicaux,Infirmier diplômé d'Etat de 1er grade,Non spécifié,2025-04-25,,2025-07-06,2025
Établissement,FONDATION MOHAMMADIA DES ŒUVRES SOCIALES DES MAGISTRATS ET FONCTIONNAIRES DE LA JUSTICE,2,Adjoints techniques,Adjoint technique 2ème grade,Non spécifié,2025-04-25,,2025-07-06,2025
Établissement,Bank Al-Maghrib,2,Non spécifié,Non spécifié,Technicien de maintenance,2025-04-28,,,2025
Établissement,Bank Al-Maghrib,8,Non spécifié,Non spécifié,Opérateur de production,2025-04-28,,,2025
Établissement,Bank Al-Maghrib,13,Non spécifié,Non spécifié,Conducteur machines,2025-04-28,,,2025
Établissement,PortNet S.A,1,Non spécifié,Non spécifié,Project Management Officer,2025-04-28,,,2025
Établissement,PortNet S.A,1,Non spécifié,Non spécifié,Technicien d’Exploitation et d’Infrastructures,2025-04-28,,,2025
Établissement,Centre Cinématographique Marocain,1,Techniciens,Technicien de 3ème grade,Non spécifié,2025-04-28,,2025-06-01,2025
Établissement,Office de la Formation Professionnelle et de la Promotion du Travail,50,Non spécifié,Non spécifié,Gestionnaire de Stagiaires (RH 36/2025),2025-04-28,,,2025
Établissement,Office de la Formation Professionnelle et de la Promotion du Travail,20,Non spécifié,Non spécifié,Formateur en Réparation des Véhicules Automobiles (RH 37/2025),2025-04-28,,,2025
Établissement,Société de développement local Grand Agadir pour la Mobilité et les Déplacement Urbains,1,Non spécifié,Non spécifié,Chargé de la gestion des données statistiques,2025-04-28,,2025-05-26,2025
Établissement,Société de développement local Grand Agadir pour la Mobilité et les Déplacement Urbains,1,Non spécifié,Non spécifié,Contrôleur d'exploitation,2025-04-28,,2025-05-26,2025
Établissement,Société de développement local Grand Agadir pour la Mobilité et les Déplacement Urbains,1,Non spécifié,Non spécifié,Technicien spécialisé Full Stack,2025-04-28,,2025-05-26,2025
Établissement,Autorité de Contrôle des Assurances et de la Prévoyance Sociale,1,Non spécifié,Non spécifié,Contrôleur Niveau 1,2025-04-28,,,2025
Établissement,Autorité de Contrôle des Assurances et de la Prévoyance Sociale,1,Non spécifié,Non spécifié,Contrôleur Niveau 2,2025-04-28,,,2025
Établissement,Société de Développement de la Lagune de MARCHICAMED,1,Non spécifié,Non spécifié,Cadre Financier,2025-04-28,,,2025
Établissement,Société Royale d'Encouragement du Cheval (SOREC),1,Non spécifié,Non spécifié,Chef de Projets Infrastructures (H/F),2025-04-28,,,2025
Établissement,Université Mohammed Premier - Oujda,55,Non spécifié,Non spécifié,Médecin interne à la Faculté de Médecine et de Pharmacie Oujda,2025-04-28,,2025-06-11,2025
Établissement,Bank Al-Maghrib,1,Non spécifié,Non spécifié,Ingénieur pentester,2025-04-29,,,2025
Établissement,Holding d'Aménagement Al Omrane,2,Non spécifié,Non spécifié,DE DEUX (2) INGENIEURS GENIE CIVIL À LA SOCIETE AL OMRANE DRÂA-TAFILALET,2025-04-29,,,2025
Établissement,Fondation Ecole Centrale Casablanca,1,Non spécifié,Non spécifié,Enseignant chercheur en mécatronique,2025-04-29,,,2025
Établissement,Fondation Ecole Centrale Casablanca,1,Non spécifié,Non spécifié,"Enseignant chercheur en intelligence artificielle, sciences des données et données massives",2025-04-29,,,2025
Établissement,Caisse Marocaine des Retraites,1,Non spécifié,Non spécifié,Technicien en Développement Informatique,2025-04-29,,,2025
Établissement,Caisse Marocaine des Retraites,1,Non spécifié,Non spécifié,Développeur Informatique,2025-04-29,,,2025
Établissement,Holding d'Aménagement Al Omrane,2,Non spécifié,Non spécifié,Avis de recrutement (02) CONSEILLERS COMMERCIAUX (H/F) À LA SOCIETE AL OMRANE RABAT SALE KENITRA,2025-04-29,,,2025
Établissement,Caisse Marocaine des Retraites,1,Non spécifié,Non spécifié,Chargé(e) du contrôle interne,2025-04-29,,,2025
Établissement,SONARGES,1,Non spécifié,Non spécifié,Contrôleur Financier,2025-04-29,,,2025
Établissement,SONARGES,1,Non spécifié,Non spécifié,chargé du pilotage de la billetterie,2025-04-29,,,2025
Établissement,Société Marocaine d'Ingénierie Touristique,1,Non spécifié,Non spécifié,Cadre Marketing,2025-04-29,,,2025
Établissement,Société Marocaine d'Ingénierie Touristique,1,Non spécifié,Non spécifié,Cadre Marketing Digital,2025-04-29,,,2025
Établissement,SONARGES,2,Non spécifié,Non spécifié,ingénieur en génie civil,2025-04-29,,,2025
Établissement,Laboratoire Public des Essais et des Etudes (LPEE),1,Non spécifié,Non spécifié,INGENIEUR BUSINESS INTELLIGENCE - BI,2025-04-29,,,2025
Établissement,Agence Régionale d'exécution des projets région de Fès - Meknès,1,Non spécifié,Non spécifié,Logisticien,2025-04-30,,,2025
Établissement,Université Hassan II - Casablanca,7,Non spécifié,Non spécifié,Maitre de conférence au profit de la faculté de Médecine dentaire,2025-04-30,,2025-07-07,2025
Établissement,Société Royale d'Encouragement du Cheval (SOREC),4,Non spécifié,Non spécifié,Journaliste/Animateur TV,2025-04-30,,,2025
Établissement,Société Royale d'Encouragement du Cheval (SOREC),3,Non spécifié,Non spécifié,Réalisateur (H-F) Rabat,2025-04-30,,,2025
Établissement,Université Mohammed V,171,Non spécifié,Non spécifié,Internat en médecine et pharmacie,2025-05-01,,2025-06-11,2025
Établissement,Atlas On Line /groupe RAM,12,Non spécifié,Non spécifié,TELECONSEILLER,2025-05-02,,,2025
Établissement,Université Cadi Ayyad,60,Etudiants des hôpitaux,Interne,Non spécifié,2025-05-02,,2025-06-11,2025
Établissement,ONHYM Midstream Co,1,Non spécifié,Non spécifié,Cadre Achats,2025-05-02,,,2025
Établissement,Société Nationales des Transports et de Logistique (SNTL),1,Non spécifié,Non spécifié,Technicien Spécialisé en Réseaux et Télécommunications,2025-05-02,,,2025
Établissement,Atlas Multiservices,10,Non spécifié,Non spécifié,Agent commercial,2025-05-02,,,2025
Établissement,Atlas Multiservices,16,Non spécifié,Non spécifié,Agent technique,2025-05-02,,,2025
